,escola,corr_direta,tp_rede,uf,ind_disp,corr_ind,tx_progr,tx_evolucao,ideb_ai,ideb_af,tx_cresc_af,tx_cresc_ai
1693,21086265,0.15935369720403486,Municipal,MA,5.796768486020174,0.8219949365267866,-0.08216374269005844,0.160714285714286,4.2,2.6,-0.31578947368421045,0.10526315789473695
1694,21086753,-0.39463010281218014,Municipal,MA,3.026849485939099,-0.23531579963319899,0.05229955229955219,-0.48601398601398593,3.6,2.1,-0.39999999999999997,0.0
1695,21087229,0.3656286886073136,Municipal,MA,6.828143443036568,-0.1314954990956753,0.11613876319758676,-0.38235294117647056,4.1,0.0,0.0,0.4230769230769231
1696,21087814,-0.3267100516227272,Municipal,MA,3.3664497418863633,-0.6920771680466133,0.04795400238948622,-0.4671052631578947,4.8,0.0,-0.11764705882352938,0.3333333333333333
1697,21245681,-0.6621515704013504,Municipal,MA,1.689242147993248,0.49300037464809293,0.08688060731538982,-0.010869565217391323,3.9,2.6,0.18181818181818177,0.08333333333333329
1698,22041222,0.8061435194835381,Estadual,PI,9.030717597417691,-0.4295966701369427,0.2822076820238584,0.2773109243697479,0.0,5.0,0.24242424242424238,0.06249999999999992
1699,22110933,0.280419808271828,Municipal,PI,6.40209904135914,0.5024875621890548,0.15323275862068964,-0.37499999999999994,3.2,0.0,0.2962962962962962,0.36
1700,22118101,0.5071245249355785,Municipal,PI,7.535622624677893,0.59371613902337,0.03938122996946514,-0.03655913978494631,5.3,4.8,0.2972972972972972,0.8928571428571429
1701,22109587,0.09094130723196486,Municipal,PI,5.454706536159825,-0.5615970130135126,0.09384604667363261,-0.41333333333333333,3.8,2.4,0.0,0.7272727272727271
1702,22130403,0.132234877712376,Municipal,PI,5.6611743885618795,0.7407357485884521,-0.03926346846278528,-0.015280135823429724,0.0,4.0,0.0,0.517241379310345
1703,22040374,0.8553895875735807,Municipal,PI,9.276947937867904,0.5251327022372402,0.32424667191291245,-0.03133903133903151,4.3,4.0,0.7391304347826089,1.5294117647058822
1704,22074040,-0.1961036939388148,Municipal,PI,4.019481530305926,-0.8855006228634529,0.11138382421692383,0.02222222222222215,4.8,2.8,0.0,1.0869565217391306
1705,22051546,0.9976336200801911,Municipal,PI,9.988168100400955,-0.2029064356231919,0.11157647835591522,0.592626728110599,5.3,4.8,0.3714285714285714,0.39473684210526316
1706,22051961,0.9357767295182086,Municipal,PI,9.678883647591043,0.6812738991306454,0.24340265399088912,0.4558823529411765,5.7,5.1,0.3421052631578947,0.9
1707,22001590,0.8041707443733856,Municipal,PI,9.020853721866928,-0.265644157769382,-0.003533533533533584,-0.45868945868945876,5.1,0.0,0.22580645161290314,0.4333333333333333
1708,22043063,1.0,Municipal,PI,10.0,-0.7702079842374078,0.1826223377281948,-0.14022435897435898,0.0,3.7,0.20689655172413796,0.10344827586206906
1709,22002189,0.5593627767955887,Municipal,PI,7.7968138839779435,0.47031708100177216,-0.048926237161531216,0.12777777777777785,3.9,2.9,-0.06451612903225812,0.11428571428571425
1710,22128549,0.7230578860252417,Municipal,PI,8.615289430126209,0.32304836098170325,0.09724206349206344,0.46875,4.9,4.7,0.8800000000000001,1.130434782608696
1711,22033785,0.6867893357037511,Municipal,PI,8.433946678518755,-0.8029550685469662,0.010846560846560882,-0.13888888888888884,5.2,0.0,-0.03125000000000003,0.17142857142857132
1712,22003010,0.8034000673000917,Municipal,PI,9.017000336500459,0.13888490349773863,0.1975166112956812,-0.29874776386404295,5.4,4.2,0.2727272727272729,0.9285714285714288
1713,22011749,0.8023190545737907,Municipal,PI,9.011595272868954,0.7213357077339462,0.16295005807200935,-0.07335907335907345,3.9,4.0,0.42857142857142866,0.3
1714,22012389,0.5669467095138411,Municipal,PI,7.834733547569206,0.5960395606792697,0.08947772657450082,-0.09677419354838715,3.4,3.4,0.03030303030303033,0.21428571428571433
1715,22139966,0.46012620596954984,Municipal,PI,7.300631029847749,-0.9009506258190733,0.379130434782609,-0.05555555555555568,3.2,3.4,0.0,-0.08571428571428566
1716,22003525,0.9720219820198557,Municipal,PI,9.860109910099279,-0.8694546554595016,0.23152867346231187,-0.4605263157894737,5.6,4.7,1.2380952380952381,1.5454545454545452
1717,22116907,0.9152383680174252,Municipal,PI,9.576191840087127,-0.3499566196366768,-0.051567239635995854,-0.48421926910298996,3.2,2.7,0.22727272727272727,0.39130434782608714
1718,22100890,0.7508087844061735,Municipal,PI,8.754043922030867,-0.8293962196513645,-0.07539682539682546,1.6666666666666667,0.0,0.0,0.10344827586206906,-0.0285714285714286
1719,22116621,0.8318279210900109,Municipal,PI,9.159139605450054,0.5595902774449287,0.09825708061002181,0.004901960784313708,4.4,4.1,0.36666666666666653,1.3157894736842108
1720,22034030,0.8251940687248553,Estadual,PI,9.125970343624276,0.6105579948610589,0.06648755965997344,-0.37147435897435904,6.9,5.3,0.32499999999999996,0.8648648648648649
1721,22068376,0.6392558283561147,Municipal,PI,8.196279141780574,-0.8660436626137545,0.18478865406006673,0.4032258064516127,4.2,3.9,0.11428571428571425,0.44827586206896564
1722,22012427,-0.010697787819227783,Municipal,PI,4.946511060903861,0.9989947793010928,0.1410256410256412,-0.07692307692307687,4.0,3.0,-0.21052631578947364,0.14285714285714285
1723,22035575,0.8788179626138396,Municipal,PI,9.394089813069199,0.7497977984849094,0.03433524710120461,-0.09259259259259259,7.3,5.6,0.16666666666666663,0.5208333333333334
1724,22012362,0.22940495595419153,Municipal,PI,6.147024779770957,0.18040464204508763,0.11700646405874449,0.08603238866396769,3.7,3.7,0.5416666666666669,0.27586206896551735
1725,22013628,0.858786273648228,Municipal,PI,9.29393136824114,0.7464391814939666,0.0861645596246543,0.1273779983457403,5.6,4.7,0.5161290322580645,0.8064516129032256
1726,22077928,-0.673575314054563,Municipal,PI,1.6321234297271854,0.16275769175423163,0.04686716791979961,-0.31818181818181834,0.0,3.0,-0.04878048780487799,0.25714285714285723
1727,22075232,0.1841786421915667,Municipal,PI,5.920893210957834,0.3764037045814055,0.03821093654853258,-0.49654377880184336,3.0,1.9,-0.09523809523809532,0.3043478260869566
1728,22075801,0.6499568372394543,Municipal,PI,8.249784186197271,-0.9188979832339285,0.06892835549676457,0.1605911330049262,0.0,0.0,0.11764705882352938,0.03225806451612906
1729,22116605,0.5873786110080964,Municipal,PI,7.936893055040482,-0.19313137996187416,0.17405157715260033,-0.20312500000000008,3.7,3.4,0.5454545454545453,0.5416666666666669
1730,22076433,-0.8115486605043467,Municipal,PI,0.9422566974782658,0.8141523424379787,-0.27482605945604055,0.555363321799308,0.0,0.0,-0.12121212121212119,-0.03225806451612906
1731,22021795,0.6564984980160063,Municipal,PI,8.282492490080031,0.4697759209136269,0.4188967940272288,-0.1806896551724138,3.9,3.3,0.8333333333333331,1.1666666666666665
1732,22102779,0.9673023006336768,Municipal,PI,9.836511503168385,0.8025370696277287,0.07716136478092994,-0.13891625615763556,4.5,3.8,0.7272727272727271,0.9565217391304349
1733,22109765,0.7631157452886261,Municipal,PI,8.81557872644313,0.06963106238227898,0.18360507246376812,0.15789473684210528,0.0,4.6,0.68,0.5000000000000001
1734,22117954,0.01759647317558248,Municipal,PI,5.087982365877912,-0.3383303246607598,-0.1564858012170386,-0.3303571428571428,3.7,2.7,-0.03571428571428559,0.4800000000000001
1735,22036350,0.9331142879881114,Municipal,PI,9.665571439940557,-0.9958705948858224,0.06583410422448366,0.2593528816986857,6.5,5.3,0.17777777777777773,0.4130434782608697
1736,22070869,0.8175962654863116,Municipal,PI,9.087981327431558,-0.9449111825230676,0.08562378167641338,0.41141141141141135,5.9,4.7,0.3055555555555556,0.4750000000000001
1737,22003843,0.0735027223230492,Municipal,PI,5.367513611615246,0.94060773480663,0.1135746606334842,0.0049627791563276544,3.7,4.5,0.21621621621621614,0.37037037037037035
1738,22003886,0.11692363259781649,Municipal,PI,5.5846181629890825,0.6464333513668145,0.16202111314725776,-0.3036332179930796,3.8,3.5,0.2962962962962962,0.6521739130434783
1739,22004084,0.48330926268948354,Municipal,PI,7.416546313447418,0.5018830012747139,0.15394021739130426,-0.47855392156862747,0.0,3.7,0.1923076923076923,1.0869565217391306
1740,22071148,0.742825670082592,Municipal,PI,8.71412835041296,0.020965696734438065,-0.12627217553688141,-0.3891402714932126,3.8,0.0,0.17391304347826103,0.8500000000000001
1741,22057145,0.6472977780031548,Municipal,PI,8.236488890015774,0.13245323570650364,0.029045165074576662,-0.019230769230769364,6.1,5.5,0.0,0.12962962962962948
1742,22057943,-0.4119472399217579,Municipal,PI,2.940263800391211,0.6938886664887101,-0.06282278949315567,-0.042448979591836945,5.8,4.6,-0.061224489795918505,0.09433962264150944
1743,22085262,0.9417186435261583,Municipal,PI,9.708593217630792,0.9994664294862464,-0.08458680409899921,0.10369318181818167,5.4,4.2,0.5555555555555555,0.4594594594594595
1744,22088881,0.9093167004848309,Municipal,PI,9.546583502424154,-0.8279884629447894,-0.07217732597116078,0.7161835748792271,5.7,4.9,0.08888888888888896,-0.01724137931034477
1745,22088938,0.8994210537177633,Municipal,PI,9.497105268588816,0.11178565652799656,0.10552337800057843,-0.29323725055432376,5.6,5.1,0.8214285714285714,1.2399999999999998
1746,22132619,0.2533084809099138,Municipal,PI,6.266542404549568,-0.18898223650461357,-0.10273752012882442,0.15789473684210537,6.2,4.2,0.050000000000000044,0.3777777777777778
